timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
627,-0.015000068,-2.55,-1.6475153,0.0203,51.0,37.490196,0.0,28.0,4780.0,1097.0,1.0,226.4068,50.0,65,10,<unknown>,<unknown>,28,6,20,5
628,-0.05000001,-2.55,-1.6626209,0.021,51.0,38.10196,0.0,31.0,4858.0,1097.0,1.0,228.18927,70.0,57,10,<unknown>,<unknown>,39,6,32,5
629,-0.33,-2.55,-1.4713192,0.0266,51.0,33.537254,0.0,84.0,4276.0,1098.0,1.0,205.61566,90.0,81,10,<unknown>,<unknown>,17,6,15,5
630,-0.09000003,-2.0,-1.6279604,0.0218,40.0,29.37255,0.0,33.0,3745.0,1097.0,1.0,224.09933,50.0,75,10,<unknown>,<unknown>,22,6,23,5
631,-0.48000002,-2.0,-1.4818107,0.0296,40.0,34.55,0.0,138.0,3455.0,866.0,1.0,206.85367,10.0,76,10,<unknown>,<unknown>,24,6,15,4
632,-0.485,-2.0,-1.5072836,0.0297,40.0,39.22,0.0,106.0,3922.0,866.0,1.0,209.85947,10.0,74,10,<unknown>,<unknown>,25,6,21,4
633,-0.42500004,-2.0,-1.5390588,0.0285,40.0,42.96,0.0,47.0,4296.0,867.0,1.0,213.60893,50.0,73,10,<unknown>,<unknown>,27,6,29,4
634,1.0,-2.0,-1.9175028,0.015,40.0,60.03,0.0,9.0,6003.0,867.0,1.0,258.26532,50.0,7,10,<unknown>,<unknown>,47,6,30,4
635,1.0,-2.4,-1.8419132,0.0139,48.0,46.066666,0.0,7.0,5528.0,1026.0,1.0,249.34576,30.0,4,10,<unknown>,<unknown>,36,6,34,5
636,1.0,-2.4,-1.7266604,0.0156,48.0,41.416668,0.0,12.0,4970.0,1026.0,1.0,235.74593,10.0,30,10,<unknown>,<unknown>,35,6,33,5
637,1.0,-2.4,-1.8519012,0.0142,48.0,41.666668,0.0,8.0,5000.0,1028.0,1.0,250.52434,30.0,11,10,<unknown>,<unknown>,34,6,33,5
638,1.0,-2.4,-1.8577621,0.0141,48.0,38.2,0.0,7.0,4584.0,1027.0,1.0,251.21593,90.0,10,10,<unknown>,<unknown>,31,6,31,5
639,1.0,-2.4,-1.894074,0.0136,48.0,36.95,0.0,6.0,4434.0,1029.0,1.0,255.50073,70.0,7,10,<unknown>,<unknown>,28,6,25,5
640,1.0,-2.4,-1.8606446,0.0146,48.0,36.375,0.0,9.0,4365.0,1028.0,1.0,251.55606,10.0,23,10,<unknown>,<unknown>,28,6,23,5
641,1.0,-2.4,-1.8262583,0.0167,48.0,35.975,0.0,15.0,4317.0,1032.0,1.0,247.49847,90.0,53,10,<unknown>,<unknown>,26,6,26,5
642,1.0,-2.4,-1.9295672,0.0146,48.0,40.816666,0.0,9.0,4898.0,1034.0,1.0,259.68893,70.0,19,10,<unknown>,<unknown>,32,6,31,5
643,1.0,-2.15,-1.8881046,0.0151,43.0,44.35349,0.0,10.0,4768.0,929.0,1.0,254.79634,10.0,24,10,<unknown>,<unknown>,28,6,29,5
644,1.0,-2.15,-1.9420722,0.0141,43.0,51.274418,0.0,7.0,5512.0,929.0,1.0,261.16452,10.0,4,10,<unknown>,<unknown>,33,5,37,5
645,1.0,-2.15,-1.8920419,0.0145,43.0,51.283722,0.0,8.0,5513.0,930.0,1.0,255.26094,10.0,9,10,<unknown>,<unknown>,33,5,38,5
646,1.0,-2.15,-1.7873012,0.0166,43.0,46.465115,0.0,14.0,4995.0,929.0,1.0,242.90154,30.0,40,10,<unknown>,<unknown>,31,5,32,5
647,1.0,-2.15,-1.8612689,0.0148,43.0,45.832558,0.0,9.0,4927.0,929.0,1.0,251.62973,10.0,14,10,<unknown>,<unknown>,31,5,38,5
648,1.0,-2.15,-1.8648385,0.0146,43.0,43.832558,0.0,8.0,4712.0,929.0,1.0,252.05093,90.0,13,10,<unknown>,<unknown>,29,5,36,5
649,1.0,-2.15,-1.9011282,0.0143,43.0,41.869766,0.0,7.0,4501.0,929.0,1.0,256.33313,90.0,11,10,<unknown>,<unknown>,28,5,30,5
650,1.0,-2.15,-1.8828305,0.0142,43.0,41.544186,0.0,7.0,4466.0,930.0,1.0,254.174,10.0,12,10,<unknown>,<unknown>,26,5,28,5
651,-0.225,-2.15,-1.4966937,0.0245,43.0,29.776745,0.0,38.0,3201.0,929.0,1.0,208.60986,70.0,77,10,<unknown>,<unknown>,18,5,21,5
652,1.0,-2.15,-1.8467102,0.0148,43.0,42.716278,0.0,9.0,4592.0,928.0,1.0,249.9118,70.0,16,10,<unknown>,<unknown>,24,5,28,5
653,1.0,-2.15,-1.8750248,0.0139,43.0,42.91163,0.0,6.0,4613.0,927.0,1.0,253.25293,10.0,4,10,<unknown>,<unknown>,26,5,31,5
654,1.0,-2.15,-1.9291933,0.0146,43.0,49.395348,0.0,8.0,5310.0,928.0,1.0,259.6448,70.0,9,10,<unknown>,<unknown>,30,5,37,5
655,1.0,-2.15,-1.9230464,0.0141,43.0,45.869766,0.0,6.0,4931.0,927.0,1.0,258.91946,30.0,4,10,<unknown>,<unknown>,28,5,35,5
656,1.0,-2.15,-1.7440209,0.0172,43.0,39.75814,0.0,15.0,4274.0,928.0,1.0,237.79446,90.0,50,10,<unknown>,<unknown>,20,5,25,5
657,1.0,-2.15,-1.8469847,0.0159,43.0,42.948837,0.0,11.0,4617.0,929.0,1.0,249.9442,10.0,29,10,<unknown>,<unknown>,30,5,34,5
658,1.0,-2.15,-1.7638503,0.0173,43.0,40.306976,0.0,16.0,4333.0,928.0,1.0,240.13434,50.0,55,10,<unknown>,<unknown>,27,5,34,5
659,1.0,-2.15,-1.9325119,0.0146,43.0,49.34884,0.0,8.0,5305.0,928.0,1.0,260.0364,10.0,11,10,<unknown>,<unknown>,26,5,33,5
660,1.0,-2.15,-1.8741616,0.0159,43.0,50.260464,0.0,11.0,5403.0,928.0,1.0,253.15106,30.0,22,10,<unknown>,<unknown>,32,5,38,5
661,-0.114999995,-2.15,-1.6109362,0.0223,43.0,39.051163,0.0,31.0,4198.0,928.0,1.0,222.09047,70.0,75,10,<unknown>,<unknown>,21,5,25,5
662,1.0,-2.15,-1.7541639,0.0172,43.0,42.734882,0.0,16.0,4594.0,928.0,1.0,238.99133,90.0,47,10,<unknown>,<unknown>,26,5,29,5
663,1.0,-2.15,-1.8188757,0.0169,43.0,46.52093,0.0,15.0,5001.0,928.0,1.0,246.62733,30.0,52,10,<unknown>,<unknown>,28,5,33,5
664,1.0,-2.15,-1.8456752,0.0163,43.0,48.09302,0.0,13.0,5170.0,929.0,1.0,249.78967,70.0,29,10,<unknown>,<unknown>,29,5,33,5
665,1.0,-2.15,-1.8519148,0.0154,43.0,47.655815,0.0,10.0,5123.0,928.0,1.0,250.52594,10.0,15,10,<unknown>,<unknown>,31,5,36,5
666,-0.07000007,-2.15,-1.4936277,0.0214,43.0,35.423256,0.0,29.0,3808.0,928.0,1.0,208.24806,50.0,72,10,<unknown>,<unknown>,26,5,32,5
667,1.0,-2.15,-1.6717209,0.0186,43.0,37.851162,0.0,20.0,4069.0,928.0,1.0,229.26306,90.0,62,10,<unknown>,<unknown>,25,5,26,5
668,-0.19500005,-2.15,-1.5377384,0.0239,43.0,32.43721,0.0,37.0,3487.0,928.0,1.0,213.45314,10.0,70,10,<unknown>,<unknown>,20,5,18,5
669,-0.40500006,-2.15,-1.4008881,0.0281,43.0,29.07907,0.0,143.0,3126.0,928.0,1.0,197.3048,10.0,78,10,<unknown>,<unknown>,23,5,24,5
670,-0.40000007,-2.15,-1.442691,0.028,43.0,29.469767,0.0,121.0,3168.0,928.0,1.0,202.23753,70.0,83,10,<unknown>,<unknown>,15,5,23,5
671,-0.435,-1.85,-1.444539,0.0287,37.0,35.264866,0.0,134.0,3262.0,802.0,1.0,202.4556,10.0,71,10,<unknown>,<unknown>,20,5,16,5
672,-0.47500005,-1.85,-1.4522136,0.0295,37.0,35.34054,0.0,80.0,3269.0,802.0,1.0,203.3612,70.0,77,10,<unknown>,<unknown>,26,5,21,4
673,-0.57500005,-1.5,-1.4907272,0.0315,30.0,41.63871,0.0,83.0,3227.0,676.0,1.0,207.9058,90.0,78,10,<unknown>,<unknown>,17,5,28,4
674,-0.67,-1.5,-1.5239712,0.0334,30.0,45.96,0.0,67.0,3447.0,657.0,1.0,211.8286,90.0,68,10,<unknown>,<unknown>,20,5,20,4
675,-0.67,-1.5,-1.5462254,0.0334,30.0,46.76,0.0,62.0,3507.0,656.0,1.0,214.4546,90.0,72,10,<unknown>,<unknown>,26,5,23,4
676,1.0,-1.8000001,-1.7788662,0.0183,36.0,54.533333,0.0,15.0,4908.0,777.0,1.0,241.9062,90.0,47,10,<unknown>,<unknown>,24,5,34,4
677,-0.11,-1.8000001,-1.5928295,0.0222,36.0,44.544445,0.0,28.0,4009.0,783.0,1.0,219.95387,90.0,62,10,<unknown>,<unknown>,20,5,19,4
678,-0.48000002,-1.8000001,-1.4753656,0.0296,36.0,38.77778,0.0,126.0,3490.0,782.0,1.0,206.09314,90.0,76,10,<unknown>,<unknown>,23,5,16,4
679,-0.485,-1.8000001,-1.5042673,0.0297,36.0,38.511112,0.0,92.0,3466.0,782.0,1.0,209.50354,90.0,83,10,<unknown>,<unknown>,17,5,24,4
680,-0.48000002,-1.8000001,-1.4660836,0.0296,36.0,38.81111,0.0,124.0,3493.0,783.0,1.0,204.99786,50.0,77,10,<unknown>,<unknown>,17,5,18,4
681,-0.49,-1.8000001,-1.5288762,0.0298,36.0,39.47778,0.0,142.0,3553.0,782.0,1.0,212.4074,70.0,75,10,<unknown>,<unknown>,27,5,17,4
682,-0.505,-1.6,-1.48237,0.0301,32.0,41.055557,0.0,70.0,3695.0,782.0,1.0,206.91966,10.0,82,10,<unknown>,<unknown>,23,5,26,4
683,-0.64000005,-1.5,-1.5545486,0.0328,30.0,50.373333,0.0,91.0,3778.0,656.0,1.0,215.43674,50.0,71,10,<unknown>,<unknown>,20,5,25,4
684,-0.24500005,-1.8000001,-1.6571407,0.0249,36.0,59.04,0.0,30.0,4428.0,657.0,1.0,227.5426,50.0,62,10,<unknown>,<unknown>,33,5,26,4
685,-0.485,-1.8000001,-1.5076859,0.0297,36.0,41.322224,0.0,112.0,3719.0,783.0,1.0,209.90694,30.0,72,10,<unknown>,<unknown>,25,5,29,4
686,-0.49,-1.8000001,-1.4488537,0.0298,36.0,41.41111,0.0,107.0,3727.0,783.0,1.0,202.96474,90.0,73,10,<unknown>,<unknown>,21,5,27,4
687,-0.485,-1.8000001,-1.4919842,0.0297,36.0,39.955555,0.0,77.0,3596.0,782.0,1.0,208.05414,10.0,74,10,<unknown>,<unknown>,28,5,20,4
688,-0.48000002,-1.8000001,-1.4725826,0.0296,36.0,40.577778,0.0,122.0,3652.0,782.0,1.0,205.76474,10.0,74,10,<unknown>,<unknown>,26,5,27,4
689,-0.48000002,-1.8000001,-1.4761412,0.0296,36.0,39.68889,0.0,53.0,3572.0,782.0,1.0,206.18466,30.0,74,10,<unknown>,<unknown>,20,5,27,4
690,-0.6450001,-1.5,-1.5116532,0.0329,30.0,49.013332,0.0,134.0,3676.0,657.0,1.0,210.37508,30.0,72,10,<unknown>,<unknown>,28,5,23,4
691,-0.65000004,-1.5,-1.5647283,0.033,30.0,46.4,0.0,110.0,3480.0,656.0,1.0,216.63794,10.0,73,10,<unknown>,<unknown>,25,5,26,4
692,-0.6550001,-1.5,-1.5407012,0.0331,30.0,46.306667,0.0,118.0,3473.0,656.0,1.0,213.80273,90.0,73,10,<unknown>,<unknown>,18,5,27,4
693,-0.65000004,-1.5,-1.5525271,0.033,30.0,46.066666,0.0,128.0,3455.0,657.0,1.0,215.1982,90.0,73,10,<unknown>,<unknown>,22,5,19,4
694,-0.66,-1.5,-1.5618006,0.0332,30.0,46.68,0.0,130.0,3501.0,657.0,1.0,216.29247,70.0,73,10,<unknown>,<unknown>,25,5,23,4
695,-0.6450001,-1.5,-1.537905,0.0329,30.0,44.306667,0.0,82.0,3323.0,657.0,1.0,213.4728,50.0,73,10,<unknown>,<unknown>,16,5,26,4
696,-0.6650001,-1.5,-1.5630294,0.0333,30.0,44.72,0.0,88.0,3354.0,658.0,1.0,216.43747,90.0,74,10,<unknown>,<unknown>,19,5,18,4
697,-0.67,-1.5,-1.521935,0.0334,30.0,52.466667,0.0,132.0,3935.0,658.0,1.0,211.58833,90.0,62,10,<unknown>,<unknown>,24,5,24,4
698,-0.63499993,-1.5,-1.5333751,0.0327,30.0,49.4,0.0,124.0,3705.0,658.0,1.0,212.93826,90.0,72,10,<unknown>,<unknown>,23,5,21,4
699,-0.65000004,-1.5,-1.5323486,0.033,30.0,48.693333,0.0,113.0,3652.0,659.0,1.0,212.81714,10.0,76,10,<unknown>,<unknown>,24,5,30,4
700,-0.14000005,-1.65,-1.7045062,0.0228,33.0,55.453335,0.0,25.0,4159.0,658.0,1.0,233.13173,30.0,53,10,<unknown>,<unknown>,26,5,26,4
701,-0.545,-1.65,-1.4545527,0.0309,33.0,39.52727,0.0,59.0,3261.0,721.0,1.0,203.6372,70.0,77,10,<unknown>,<unknown>,20,5,17,4
702,-0.54,-1.65,-1.424496,0.0308,33.0,40.92121,0.0,95.0,3376.0,721.0,1.0,200.09053,10.0,80,10,<unknown>,<unknown>,22,5,25,4
703,-0.545,-1.65,-1.4421899,0.0309,33.0,39.52727,0.0,133.0,3261.0,722.0,1.0,202.1784,70.0,71,10,<unknown>,<unknown>,17,5,21,4
704,-0.56500006,-1.65,-1.463487,0.0313,33.0,38.581818,0.0,124.0,3183.0,721.0,1.0,204.69147,70.0,77,10,<unknown>,<unknown>,19,5,17,4
705,-0.56,-1.65,-1.4787943,0.0312,33.0,39.139393,0.0,108.0,3229.0,721.0,1.0,206.49773,30.0,81,10,<unknown>,<unknown>,24,5,23,4
706,-0.15500002,-1.65,-1.6420598,0.0231,33.0,45.757576,0.0,28.0,3775.0,721.0,1.0,225.76306,10.0,62,10,<unknown>,<unknown>,19,5,24,4
707,-0.55,-1.65,-1.4987277,0.031,33.0,39.660606,0.0,106.0,3272.0,722.0,1.0,208.84987,70.0,77,10,<unknown>,<unknown>,17,5,16,4
708,-0.56500006,-1.65,-1.5453672,0.0313,33.0,40.37576,0.0,61.0,3331.0,722.0,1.0,214.35333,50.0,82,10,<unknown>,<unknown>,24,5,23,4
709,-0.57,-1.65,-1.5113108,0.0314,33.0,39.90303,0.0,110.0,3292.0,723.0,1.0,210.33467,10.0,72,10,<unknown>,<unknown>,19,5,23,4
710,-0.56500006,-1.65,-1.5480418,0.0313,33.0,42.327274,0.0,135.0,3492.0,722.0,1.0,214.66893,50.0,75,10,<unknown>,<unknown>,17,5,17,4
711,-0.555,-1.65,-1.551866,0.0311,33.0,41.575756,0.0,188.0,3430.0,723.0,1.0,215.1202,10.0,80,10,<unknown>,<unknown>,25,5,24,4
712,-0.555,-1.65,-1.5490966,0.0311,33.0,40.715153,0.0,107.0,3359.0,724.0,1.0,214.7934,30.0,70,10,<unknown>,<unknown>,23,5,26,4
713,-0.56500006,-1.65,-1.4659135,0.0313,33.0,42.47273,0.0,80.0,3504.0,722.0,1.0,204.9778,50.0,73,10,<unknown>,<unknown>,18,5,19,4
714,-0.14500004,-1.65,-1.7022084,0.0229,33.0,50.521214,0.0,27.0,4168.0,722.0,1.0,232.8606,10.0,68,10,<unknown>,<unknown>,30,5,30,4
715,-0.57,-1.65,-1.5090045,0.0314,33.0,42.666668,0.0,90.0,3520.0,723.0,1.0,210.06253,70.0,71,10,<unknown>,<unknown>,23,5,25,4
716,-0.55,-1.65,-1.4854254,0.031,33.0,42.812122,0.0,54.0,3532.0,723.0,1.0,207.2802,70.0,75,10,<unknown>,<unknown>,17,5,17,4
717,1.0,-1.95,-1.796828,0.018,39.0,54.545456,0.0,16.0,4500.0,723.0,1.0,244.02571,30.0,54,10,<unknown>,<unknown>,31,5,34,5
718,1.0,-1.95,-1.8845401,0.0166,39.0,50.953846,0.0,13.0,4968.0,843.0,1.0,254.37573,10.0,27,10,<unknown>,<unknown>,33,5,33,5
719,1.0,-1.95,-1.8911028,0.0159,39.0,54.328205,0.0,11.0,5297.0,850.0,1.0,255.15013,70.0,26,10,<unknown>,<unknown>,31,5,32,5
720,1.0,-1.95,-1.7206311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,58,10,<unknown>,<unknown>,31,5,32,5
721,-14.97,-0.2,-0.5587783,0.3194,4.0,195.06667,0.0,37.0,1463.0,66.0,1.0,97.93584,50.0,1,10,<unknown>,<unknown>,6,4,13,3
722,1.0,-1.0,-1.3255934,0.0167,20.0,102.833336,0.0,4.0,3085.0,249.0,1.0,188.42001,70.0,1,10,<unknown>,<unknown>,19,4,19,3
723,-0.68999994,-2.45,-1.1797578,0.0338,49.0,22.22857,0.0,39.0,2723.0,1010.0,1.0,171.21143,10.0,80,10,<unknown>,<unknown>,17,6,17,5
724,-0.35500005,-2.45,-1.3458871,0.0271,49.0,15.142858,0.0,128.0,1855.0,1030.0,1.0,190.81467,50.0,89,10,<unknown>,<unknown>,10,6,10,5
725,-0.34,-2.45,-1.4040492,0.0268,49.0,15.706122,0.0,61.0,1924.0,1030.0,1.0,197.6778,50.0,86,10,<unknown>,<unknown>,15,6,15,5
726,1.0,-2.45,-1.7555933,0.0167,49.0,26.82449,0.0,16.0,3286.0,1030.0,1.0,239.16,30.0,69,10,<unknown>,<unknown>,15,6,15,5
727,1.0,-2.8500001,-1.8937814,0.0158,57.0,39.902042,0.0,12.0,4888.0,1030.0,1.0,255.4662,10.0,54,10,<unknown>,<unknown>,16,6,18,5
728,1.0,-2.8500001,-1.7924068,0.0177,57.0,39.396492,0.0,21.0,5614.0,1191.0,1.0,243.504,30.0,58,10,<unknown>,<unknown>,32,6,33,5
729,1.0,-2.8500001,-1.7286326,0.0179,57.0,43.68421,0.0,22.0,6225.0,1196.0,1.0,235.97864,70.0,50,10,<unknown>,<unknown>,38,6,39,5
730,-0.29000008,-2.8500001,-1.4585023,0.0258,57.0,32.99649,0.0,118.0,4702.0,1198.0,1.0,204.10327,30.0,74,10,<unknown>,<unknown>,27,6,27,5
731,-0.29500008,-2.8500001,-1.4034723,0.0259,57.0,32.750877,0.0,59.0,4667.0,1198.0,1.0,197.60973,10.0,65,10,<unknown>,<unknown>,36,6,34,5
732,-0.29000008,-2.8500001,-1.3460113,0.0258,57.0,31.677193,0.0,56.0,4514.0,1198.0,1.0,190.82933,50.0,69,10,<unknown>,<unknown>,32,6,35,5
733,-0.3450001,-2.5,-1.3515702,0.0269,50.0,35.736,0.0,104.0,4467.0,1051.0,1.0,191.48529,30.0,75,10,<unknown>,<unknown>,26,6,27,5
734,1.0,-2.5,-1.6657956,0.0167,50.0,44.824,0.0,16.0,5603.0,1051.0,1.0,228.56387,30.0,30,10,<unknown>,<unknown>,42,6,34,5
735,1.0,-2.2,-1.6277747,0.0155,44.0,45.69091,0.0,11.0,5026.0,925.0,1.0,224.07742,30.0,17,10,<unknown>,<unknown>,34,5,33,5
736,-0.34,-2.65,-1.1950349,0.0268,53.0,22.392452,0.0,75.0,2967.0,1111.0,1.0,173.01411,30.0,81,10,<unknown>,<unknown>,18,6,18,5
737,-0.32000002,-2.65,-1.3000187,0.0264,53.0,21.70566,0.0,118.0,2876.0,1114.0,1.0,185.4022,70.0,76,10,<unknown>,<unknown>,20,6,20,5
738,-0.335,-2.65,-1.3758898,0.0267,53.0,21.54717,0.0,116.0,2855.0,1114.0,1.0,194.355,70.0,78,10,<unknown>,<unknown>,20,6,20,5
739,1.0,-2.65,-1.6129667,0.0178,53.0,27.184906,0.0,20.0,3602.0,1114.0,1.0,222.33006,90.0,67,10,<unknown>,<unknown>,21,6,22,5
740,-0.335,-2.65,-1.281301,0.0267,53.0,19.056604,0.0,110.0,2525.0,1114.0,1.0,183.19353,30.0,84,10,<unknown>,<unknown>,16,6,17,5
741,-0.37500003,-2.2,-1.265396,0.0275,44.0,22.266666,0.0,123.0,2505.0,946.0,1.0,181.31673,90.0,83,10,<unknown>,<unknown>,18,6,16,5
742,-0.035000034,-2.2,-1.4689689,0.0207,44.0,27.90909,0.0,26.0,3070.0,925.0,1.0,205.33833,10.0,74,10,<unknown>,<unknown>,20,6,19,4
743,-0.40500006,-2.2,-1.2289774,0.0281,44.0,22.290909,0.0,115.0,2452.0,925.0,1.0,177.01933,50.0,83,10,<unknown>,<unknown>,17,6,14,4
744,1.0,-2.2,-1.6692001,0.0168,44.0,30.063637,0.0,15.0,3307.0,925.0,1.0,228.9656,70.0,63,10,<unknown>,<unknown>,25,6,20,4
745,-0.40000007,-2.2,-1.3788321,0.028,44.0,23.4,0.0,60.0,2574.0,925.0,1.0,194.7022,70.0,85,10,<unknown>,<unknown>,16,6,14,4
746,1.0,-2.55,-1.6950598,0.0164,51.0,35.272728,0.0,13.0,3880.0,925.0,1.0,232.01706,50.0,46,10,<unknown>,<unknown>,24,6,18,4
747,1.0,-2.55,-1.829053,0.0133,51.0,32.980392,0.0,5.0,4205.0,1065.0,1.0,247.82826,70.0,3,10,<unknown>,<unknown>,26,6,28,5
748,1.0,-2.55,-1.8322492,0.0133,51.0,33.77255,0.0,5.0,4306.0,1066.0,1.0,248.2054,30.0,3,10,<unknown>,<unknown>,27,6,27,5
749,1.0,-2.55,-1.6995909,0.0129,51.0,28.964706,0.0,4.0,3693.0,1066.0,1.0,232.55173,10.0,2,10,<unknown>,<unknown>,22,6,24,5
750,1.0,-2.55,-1.5183079,0.0125,51.0,22.172548,0.0,3.0,2827.0,1066.0,1.0,211.16034,50.0,1,10,<unknown>,<unknown>,18,6,18,5
751,1.0,-3.15,-1.3844457,0.0178,63.0,25.160784,0.0,19.0,3208.0,1070.0,1.0,195.3646,30.0,76,10,<unknown>,<unknown>,15,6,15,5
752,1.0,-3.15,-1.2273362,0.0121,63.0,12.780645,0.0,2.0,1981.0,1291.0,1.0,176.82567,70.0,1,10,<unknown>,<unknown>,12,6,12,5
753,1.0,-3.15,-1.8376707,0.0134,63.0,27.31613,0.0,5.0,4234.0,1291.0,1.0,248.84514,90.0,4,10,<unknown>,<unknown>,27,6,27,5
754,1.0,-3.15,-1.525853,0.0124,63.0,18.309677,0.0,3.0,2838.0,1290.0,1.0,212.05066,30.0,1,10,<unknown>,<unknown>,19,6,18,5
755,1.0,-3.15,-1.7027757,0.013,63.0,23.206451,0.0,4.0,3597.0,1291.0,1.0,232.92754,10.0,3,10,<unknown>,<unknown>,22,6,24,5
756,1.0,-2.75,-1.8546075,0.0149,55.0,22.864515,0.0,10.0,3544.0,1291.0,1.0,250.84367,70.0,36,10,<unknown>,<unknown>,22,6,25,5
757,1.0,-2.75,-2.0131903,0.0141,55.0,40.901817,0.0,7.0,5624.0,1151.0,1.0,269.55646,10.0,4,10,<unknown>,<unknown>,34,6,37,5
758,1.0,-2.75,-1.2330565,0.0121,55.0,14.254545,0.0,2.0,1960.0,1151.0,1.0,177.50067,10.0,1,10,<unknown>,<unknown>,12,6,12,5
759,1.0,-3.75,-1.4389294,0.0177,75.0,12.625807,0.0,20.0,1957.0,1293.0,1.0,201.79367,10.0,85,10,<unknown>,<unknown>,15,6,14,5
760,-0.26000002,-3.75,-1.2736881,0.0252,75.0,8.6967745,0.0,64.0,1348.0,1302.0,1.0,182.2952,90.0,89,10,<unknown>,<unknown>,9,6,7,5
761,1.0,-3.75,-1.6134294,0.0166,75.0,14.625807,0.0,18.0,2267.0,1303.0,1.0,222.38467,30.0,85,10,<unknown>,<unknown>,11,6,10,5
762,-0.26500002,-3.75,-1.4045181,0.0253,75.0,13.522581,0.0,99.0,2096.0,1303.0,1.0,197.73314,10.0,93,10,<unknown>,<unknown>,9,6,8,5
763,-0.26500002,-3.75,-1.4445645,0.0253,75.0,17.141935,0.0,127.0,2657.0,1303.0,1.0,202.4586,70.0,89,10,<unknown>,<unknown>,15,6,16,5
764,-0.27,-3.75,-1.4192057,0.0254,75.0,20.083872,0.0,139.0,3113.0,1303.0,1.0,199.46626,70.0,93,10,<unknown>,<unknown>,22,6,22,5
765,-0.26000002,-3.75,-1.4982061,0.0252,75.0,28.974194,0.0,130.0,4491.0,1303.0,1.0,208.78833,50.0,78,10,<unknown>,<unknown>,25,6,25,5
766,-0.26500002,-2.4,-1.4540876,0.0253,48.0,30.470968,0.0,133.0,4723.0,1303.0,1.0,203.58234,10.0,67,10,<unknown>,<unknown>,25,6,25,5
767,-0.3450001,-2.4,-1.5181305,0.0269,48.0,40.516666,0.0,123.0,4862.0,1010.0,1.0,211.1394,90.0,70,10,<unknown>,<unknown>,30,6,29,5
768,-0.34,-2.25,-1.4747412,0.0268,45.0,41.325,0.0,127.0,4959.0,1009.0,1.0,206.01947,10.0,68,10,<unknown>,<unknown>,32,6,31,5
769,-0.36500004,-1.95,-1.6247395,0.0273,39.0,43.244446,0.0,132.0,4865.0,946.0,1.0,223.71927,10.0,63,10,<unknown>,<unknown>,31,5,31,5
770,-0.445,-1.95,-1.5405118,0.0289,39.0,50.76923,0.0,130.0,4950.0,820.0,1.0,213.7804,90.0,71,10,<unknown>,<unknown>,32,5,29,4
771,-0.44,-1.95,-1.6012666,0.0288,39.0,48.246155,0.0,146.0,4704.0,820.0,1.0,220.94946,90.0,67,10,<unknown>,<unknown>,34,5,30,4
772,-0.45500007,-1.95,-1.6424035,0.0291,39.0,48.123077,0.0,141.0,4692.0,820.0,1.0,225.8036,50.0,62,10,<unknown>,<unknown>,33,5,29,4
773,-0.45500007,-1.95,-1.5888067,0.0291,39.0,46.892307,0.0,131.0,4572.0,820.0,1.0,219.4792,10.0,74,10,<unknown>,<unknown>,30,5,27,4
774,-0.435,-1.95,-1.6178294,0.0287,39.0,43.39487,0.0,131.0,4231.0,820.0,1.0,222.90387,10.0,72,10,<unknown>,<unknown>,30,5,27,4
775,-0.44,-1.95,-1.5808005,0.0288,39.0,43.651283,0.0,132.0,4256.0,821.0,1.0,218.53447,90.0,64,10,<unknown>,<unknown>,31,5,27,4
776,-0.45,-1.95,-1.5073898,0.029,39.0,42.60513,0.0,147.0,4154.0,821.0,1.0,209.872,50.0,73,10,<unknown>,<unknown>,29,5,25,4
777,-0.45500007,-1.95,-1.4947764,0.0291,39.0,41.210255,0.0,166.0,4018.0,822.0,1.0,208.3836,70.0,72,10,<unknown>,<unknown>,29,5,27,4
778,-0.45,-1.95,-1.4367311,0.029,39.0,40.102566,0.0,141.0,3910.0,822.0,1.0,201.53427,10.0,64,10,<unknown>,<unknown>,30,5,27,4
779,-0.46000007,-1.95,-1.415452,0.0292,39.0,37.08718,0.0,159.0,3616.0,824.0,1.0,199.02333,30.0,74,10,<unknown>,<unknown>,30,5,23,4
780,-0.445,-1.95,-1.3660022,0.0289,39.0,35.31282,0.0,160.0,3443.0,822.0,1.0,193.18826,10.0,71,10,<unknown>,<unknown>,26,5,24,4
781,-0.44,-1.95,-1.3121892,0.0288,39.0,34.410255,0.0,164.0,3355.0,821.0,1.0,186.83833,10.0,61,10,<unknown>,<unknown>,27,5,24,4
782,-0.44,-1.95,-1.3200057,0.0288,39.0,33.066666,0.0,138.0,3224.0,822.0,1.0,187.76067,90.0,72,10,<unknown>,<unknown>,27,5,21,4
783,-0.44,-1.95,-1.2852594,0.0288,39.0,28.307692,0.0,150.0,2760.0,822.0,1.0,183.6606,30.0,73,10,<unknown>,<unknown>,23,5,21,4
784,-0.44,-1.95,-1.318348,0.0288,39.0,29.076923,0.0,138.0,2835.0,823.0,1.0,187.56506,50.0,64,10,<unknown>,<unknown>,23,5,21,4
